-4.057746886004099, 0.044269861378883106
-3.78149471803227, 0.04012717026401811
-3.5050454617123035, 0.03419673168563684
-3.172820202869606, 0.024242194096301264
-2.818455352919536, 0.016841812028876628
-2.5198008093761497, 0.01377959167041295
-2.3541809008251433, 0.01353601341993397
-2.0888342881168867, 0.011772971948184933
-2.0777973406212222, 0.011775109231803405
-1.8454958742839125, 0.010027569236777405
-1.6792847006884957, 0.008186479482345639
-1.501970883481369, 0.006548614407387426
-1.3574394281810065, 0.0047241604987832584
-1.2238135281442153, 0.0032701285774821257
-1.067916644767961, 0.002129013317642472
-0.9562989436064546, 0.0014432208360878563
-0.8559809744047939, 0.0010619908519884072
-0.6777474115730273, 0.0006370588993023519
-0.555092762915856, 0.00043192946798410633
-0.41036421926735667, 0.00029295691428766433
-0.23226204866768274, 0.0001831128272098284
-0.09863614863089243, 0.00012675320605991974
0.012455983602249532, 0.00010128337918754123
0.1680900825143219, 0.00007159194153852802
0.422991012771325, 0.00005174015417675691
0.5895306669469704, 0.00003811436740309747
0.8113207547169807, 0.00002753060707513893
0.9997372155358173, 0.00002157837632129752
1.0551847374783199, 0.000019893011368561868
