-2.324751181647005, -0.5222303347039161
-2.2001018329938904, -0.6362448603158748
-2.075260346616455, -0.852169234907582
-1.9617790031894868, -1.0426737885716486
-1.8030732429005116, -1.2202090458440613
-1.6443434653959965, -1.4104830342389425
-1.4515812934711607, -1.65153902317181
-1.2702513161434124, -1.8289589978096301
-1.111473504207817, -2.044710448449449
-0.9301435268800686, -2.222130423087269
-0.7600295892095463, -2.45056296353226
-0.6239000115282645, -2.6536909656842025
-0.4878184682780624, -2.8313415055912086
-0.3630250163317079, -3.0217884179379784
-0.2723119932367526, -3.135975867501825
