9, -2.362962962962963
9.149253731343283, -2.2444444444444436
9.268656716417912, -2.155555555555555
9.388059701492537, -2.0666666666666664
9.53731343283582, -1.9481481481481477
9.716417910447761, -1.82962962962963
9.895522388059701, -1.7407407407407414
9.985074626865671, -1.5925925925925934
10.134328358208954, -1.503703703703703
10.28358208955224, -1.3555555555555552
10.46268656716418, -1.2962962962962967
10.64179104477612, -1.177777777777779
10.82089552238806, -1.1185185185185187
11.119402985074627, -1.0296296296296292
11.417910447761194, -0.9703703703703708
11.716417910447761, -0.9111111111111132
12.104477611940299, -0.9111111111111123
12.671641791044777, -0.8518518518518547

