42.31, 1.24e-4, 0.24e-4
42.54, 5.85e-5, 1.76e-5
42.67, 1.02e-4, 0.23e-4
42.92, 4.68e-5, 0.89e-5
43.04, 3.61e-5, 0.65e-5
43.17, 2.54e-5, 0.46e-5
43.29, 1.54e-5, 0.26e-5
43.42, 1.20e-5, 0.20e-5
43.54, 7.81e-6, 1.33e-6
43.67, 5.55e-6, 1.00e-6
43.79, 1.85e-6, 0.46e-6
44.04, 1.08e-6, 0.25e-6
44.17, 5.18e-7, 1.45e-7
44.32, 1.44e-7, 0.48e-7
44.49, 1.34e-7, 0.43e-7
44.90, 7.51e-9, 2.85e-9
