-2.358272838509046, -0.9043802927933382
-2.2440863387291006, -1.0578283768686503
-2.129996566183191, -1.1603205540535975
-2.015882611828773, -1.2755517079611356
-1.8674788530084578, -1.4546518545028952
-1.7305614532299636, -1.5827380578138683
-1.650616394298896, -1.6977951027001414
-1.4794333718630144, -1.877011321922745
-1.3539056038923034, -2.005039488893296
-1.1940880314556956, -2.1969366484980686
-1.0228808272113046, -2.388891844443263
-0.8743803411569537, -2.6189478978753864
-0.7600971141429715, -2.823351888841063
-0.702786227976417, -3.0147267213820395
-0.6112580827694929, -3.2317536163894633
-0.5311437511788624, -3.435983498333874
-0.4850774059690366, -3.7037341548699745
-0.4162801607606621, -3.946122930641738
-0.3588483655515624, -4.201192646795669
-0.3241958339580284, -4.456146290268757
-0.25549531598369146, -4.647579159150155
-0.19796679354055513, -4.953604782194451
-0.1520213573732745, -5.157660555117596
-0.11746555301377803, -5.36165829170032
-0.06015466684722348, -5.553033124241296
-0.037012676104019704, -5.7442338477610075
-0.0024810535530326305, -5.935492607621139
