42.11, 1.14e-4, 0.42e-4
42.60, 2.15e-4, 0.37e-4
42.92, 1.76e-4, 0.35e-4
43.04, 1.80e-4, 0.29e-4
43.17, 1.37e-4, 0.18e-4
43.29, 1.12e-4, 0.15e-4
43.42, 1.04e-4, 0.11e-4
43.54, 1.02e-4, 0.09e-4
43.67, 7.51e-5, 0.68e-5
43.79, 6.65e-5, 0.63e-5
43.92, 4.53e-5, 0.45e-5
44.17, 1.77e-5, 0.23e-5
44.46, 4.37e-6, 0.74e-6
45.16, 1.53e-7, 0.58e—7
