6.973984338045934, -0.6322068639302046
7.030115099595312, -0.7003205970463029
7.076943291112629, -0.7683817732695646
7.12371892573711, -0.8251432175329798
7.1705471172544275, -0.8932043937562415
7.217375308771745, -0.9612655699795032
7.264150943396227, -1.0180270142429182
7.320281704945604, -1.0861407473590166
7.367109896462921, -1.154201923582278
7.413938087980238, -1.22226309980554
7.460713722604719, -1.279024544068955
7.5075419141220365, -1.3470857202922166
7.554370105639355, -1.4151468965154785
7.601198297156672, -1.48320807273874
7.647973931781153, -1.5399695170021552
7.69480212329847, -1.608030693225417
7.732275187890892, -1.6647395805959955
7.779103379408209, -1.7328007568192572
7.835286697850423, -1.8122142218952018
7.919640510852998, -1.9482840174488887
7.966468702370316, -2.01634519367215
8.01334945078047, -2.0957061018552583
8.060230199190624, -2.175067010038367
8.107110947600777, -2.254427918221475
8.144636569086035, -2.3224365375518996
8.191464760603353, -2.390497713775162
8.238398065906342, -2.4811583539181163
8.285331371209335, -2.571818994061071
8.341619803437222, -2.673831923056709
8.397960792557942, -2.7871445840121933
8.463551794817889, -2.8892100699006678
8.52924791086351, -3.013875019708835
8.585483786198559, -3.104588216744626
8.660535029169075, -3.240605455405477
8.744941399064487, -3.3879749829190104
8.801203552845955, -3.484338045934725
8.894938771219845, -3.637409996321018
8.951174646554897, -3.728123193356809
9.007357964997109, -3.8075366584327535
9.082304094181952, -3.920954433173911
9.15252010301151, -4.01739633152888
9.260156619540652, -4.159247385294582
9.31628738109003, -4.22736111841068
