-4.5, 0.17283950617283925, -6.000000000000001
-4.444444444444445, 0.17283950617283925, -6.000000000000001
-4.388888888888889, 0.17283950617283925, -6.000000000000001
-4.333333333333333, 0.17283950617283925, -6.000000000000001
-4.277777777777778, 0.17283950617283927, -6.000000000000001
-4.222222222222222, 0.17283950617283927, -6.000000000000001
-4.166666666666667, 0.17283950617283927, -6.000000000000001
-4.111111111111111, 0.17283950617283927, -6.000000000000001
-4.055555555555555, 0.1728395061728393, -6.000000000000001
-4.0, 0.1728395061728393, -6.000000000000001
-3.9444444444444446, 0.1728395061728393, -6.000000000000001
-3.888888888888889, 0.1728395061728393, -6.000000000000001
-3.8333333333333335, 0.17283950617283933, -6.000000000000001
-3.7777777777777777, 0.17283950617283933, -6.000000000000001
-3.7222222222222223, 0.17283950617283933, -6.000000000000001
-3.666666666666667, 0.17283950617283933, -6.000000000000001
-3.611111111111111, 0.17283950617283936, -6.000000000000001
-3.5555555555555554, 0.17283950617283936, -6.000000000000001
-3.5, 0.17283950617283936, -6.000000000000001
-3.4444444444444446, 0.17283950617283939, -6.000000000000001
-3.388888888888889, 0.17283950617283939, -6.000000000000001
-3.3333333333333335, 0.16957928802588979, -6.000000000000001
-3.2777777777777777, 0.15318230852211412, -6.000000000000001
-3.2222222222222223, 0.13678532901833856, -6.000000000000001
-3.166666666666667, 0.120388349514563, -6.000000000000001
-3.111111111111111, 0.1039913700107873, -6.000000000000001
-3.0555555555555554, 0.08759439050701161, -6.000000000000001
-3.0, 0.07119741100323605, -6.000000000000001
-2.9444444444444446, 0.0548004314994605, -6.000000000000001
-2.8888888888888893, 0.03840345199568493, -6.000000000000001
-2.8333333333333335, 0.022006472491909235, -6.000000000000001
-2.7777777777777777, 0.005609492988133569, -6.000000000000001
-2.7222222222222223, -0.010787486515641986, -6.000000000000001
-2.666666666666667, -0.02718446601941757, -6.000000000000001
-2.611111111111111, -0.043581445523193235, -6.000000000000001
-2.5555555555555554, -0.05997842502696893, -6.000000000000001
-2.5, -0.07637540453074448, -6.000000000000001
-2.4444444444444446, -0.09277238403452004, -6.000000000000001
-2.388888888888889, -0.10916936353829576, -6.000000000000001
-2.3333333333333335, -0.1320372620494129, -6.000000000000001
-2.2777777777777777, -0.19873093020116156, -6.000000000000001
-2.2222222222222223, -0.26542459835290977, -6.000000000000001
-2.166666666666667, -0.33211826650465787, -6.000000000000001
-2.111111111111111, -0.3988119346564066, -6.000000000000001
-2.055555555555556, -0.46550560280815473, -6.000000000000001
-2.0, -0.5321992709599034, -6.000000000000001
-1.9444444444444446, -0.5988929391116515, -6.000000000000001
-1.8888888888888888, -0.6655866072634002, -6.000000000000001
-1.8333333333333335, -0.7322802754151484, -6.000000000000001
-1.7777777777777781, -0.7706622879036675, -6.000000000000001
-1.7222222222222223, -0.7810618500273676, -6.000000000000001
-1.666666666666667, -0.7914614121510677, -6.000000000000001
-1.6111111111111112, -0.8018609742747679, -6.000000000000001
-1.5555555555555558, -0.8122605363984678, -6.000000000000001
-1.5, -0.822660098522168, -5.494845360824726
-1.4444444444444446, -0.8330596606458681, -4.428407789232515
-1.3888888888888893, -0.8434592227695681, -3.361970217640303
-1.3333333333333335, -0.8538587848932683, -2.295532646048083
-1.2777777777777781, -0.8644986449864517, -1.2290950744558717
-1.2222222222222223, -0.9159891598916008, -1.2086720867208693
-1.166666666666667, -0.9674796747967496, -1.2601626016260181
-1.1111111111111112, -1.0189701897018988, -1.3116531165311673
-1.0555555555555558, -1.0704607046070476, -1.363143631436316
-1.0, -1.1219512195121968, -1.4146341463414651
-0.9444444444444446, -1.1734417344173456, -1.4661246612466137
-0.8888888888888893, -1.2249322493224941, -1.5176151761517624
-0.8333333333333335, -1.2764227642276433, -1.5691056910569117
-0.7777777777777781, -1.3279132791327921, -1.6205962059620602
-0.7222222222222223, -1.3794037940379413, -1.6720867208672094
-0.666666666666667, -1.43089430894309, -1.7235772357723582
-0.6111111111111112, -1.482384823848239, -1.7750677506775072
-0.5555555555555558, -1.533875338753388, -1.826558265582656
-0.5, -1.585365853658537, -1.8780487804878052
-0.44444444444444464, -1.636856368563686, -1.9295392953929538
-0.3888888888888893, -1.6883468834688347, -1.9810298102981025
-0.3333333333333339, -1.7398373983739834, -2.0325203252032513
-0.2777777777777777, -1.8360042735042734, -2.1893583724569625
-0.22222222222222232, -1.9476495726495722, -2.3974960876369296
-0.16666666666666696, -2.059294871794871, -2.605633802816897
-0.1111111111111116, -2.1709401709401694, -2.8137715179968645
-0.05555555555555536, -2.28258547008547, -3.021909233176835
0.0, -2.3942307692307687, -3.2300469483568026
0.05555555555555536, -2.5058760683760672, -3.43818466353677
0.11111111111111072, -2.617521367521366, -3.6463223787167376
0.16666666666666607, -2.7291666666666647, -3.854460093896705
0.22222222222222232, -2.8418300653594764, -4.062597809076676
0.2777777777777777, -3.040522875816992, -4.527481217872658
0.33333333333333304, -3.239215686274508, -5.098457888493456
0.3888888888888884, -3.4379084967320237, -5.669434559114255
0.44444444444444375, -3.6366013071895393, -6.000000000000001
0.5, -3.8352941176470585, -6.000000000000001
0.5555555555555554, -4.033986928104574, -6.000000000000001
0.6111111111111107, -4.23267973856209, -6.000000000000001
0.6666666666666661, -4.431372549019605, -6.000000000000001
0.7222222222222223, -4.620232172470979, -6.000000000000001
0.7777777777777777, -4.666063621287503, -6.000000000000001
0.833333333333333, -4.711895070104026, -6.000000000000001
0.8888888888888884, -4.757726518920549, -6.000000000000001
0.9444444444444438, -4.803557967737072, -6.000000000000001
1.0, -4.8493894165535965, -6.000000000000001
